_id,trimestre,pais,tipo_de_mercado,servicio,concepto,operador,tipo_de_ingreso,tipo_de_paquete,unidades,ingresos,ingresos_por_operador,empleados_por_operador,paquetes
808,2011T2,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,31994.0,
809,2011T2,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,3015.0,
810,2011T2,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3026.0,
811,2011T2,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,17724.0,
812,2011T2,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6431.0,
813,2011T2,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1858.0,
814,2011T2,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4349.0,
815,2011T2,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,1.34,,
816,2011T2,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,751.76,,
817,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,181.87,,,
818,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,135.36,,,
819,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,21.47,,,
820,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,371.33,,,
821,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,610.25,,,
822,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,95.84,,,
823,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,6.15,,,
824,2011T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,102.62,,,
825,2011T2,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,184.35,,
826,2011T2,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,364.32,,
827,2011T2,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,223.12,,
828,2011T2,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,11.7,,
829,2011T2,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,3.28,,
830,2011T2,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,3824.24,,
831,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,942.02,,,
832,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,520.22,,,
833,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,362.69,,,
834,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,309.32,,,
835,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1059.25,,,
836,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,14.94,,,
837,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1342.5,,,
838,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,2865.66,,,
839,2011T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,477.3,,,
840,2011T2,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,802.69,,
841,2011T2,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,2060.7,,
842,2011T2,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1191.29,,
843,2011T3,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1000.0,
844,2011T3,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,47.0,
845,2011T3,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,42.0,
846,2011T3,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,31840.0,
847,2011T3,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,2994.0,
848,2011T3,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3009.0,
849,2011T3,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,17068.0,
850,2011T3,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6495.0,
851,2011T3,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1875.0,
852,2011T3,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4376.0,
853,2011T3,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,1.41,,
854,2011T3,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,770.8,,
855,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,168.01,,,
856,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,132.32,,,
857,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,20.97,,,
858,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,389.62,,,
859,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,661.38,,,
860,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,98.67,,,
861,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,3.44,,,
862,2011T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,96.07,,,
863,2011T3,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,203.24,,
864,2011T3,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,363.02,,
865,2011T3,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,232.01,,
866,2011T3,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,11.43,,
867,2011T3,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,3.4,,
868,2011T3,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,3697.21,,
869,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,940.48,,,
870,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,595.14,,,
871,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,361.6,,,
872,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,278.47,,,
873,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,848.73,,,
874,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,14.81,,,
875,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1316.13,,,
876,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,2900.24,,,
877,2011T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,422.49,,,
878,2011T3,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,837.03,,
879,2011T3,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,1893.3,,
880,2011T3,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1235.72,,
881,2011T4,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1008.0,
882,2011T4,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,50.0,
883,2011T4,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,39.0,
884,2011T4,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,30255.0,
885,2011T4,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,2949.0,
886,2011T4,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3002.0,
887,2011T4,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,17849.0,
888,2011T4,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6517.0,
889,2011T4,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1881.0,
890,2011T4,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4384.0,
891,2011T4,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,1.44,,
892,2011T4,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,746.04,,
893,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,178.07,,,
894,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,150.06,,,
895,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,23.74,,,
896,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,408.41,,,
897,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,543.15,,,
898,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,106.05,,,
899,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,4.74,,,
900,2011T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,102.98,,,
901,2011T4,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,182.88,,
902,2011T4,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,392.06,,
903,2011T4,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,194.78,,
904,2011T4,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,11.66,,
905,2011T4,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,3.5,,
906,2011T4,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,3701.54,,
907,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,940.4,,,
908,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,609.98,,,
909,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,352.67,,,
910,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,394.17,,,
911,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1068.46,,,
912,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,12.89,,,
913,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1305.69,,,
914,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,2669.41,,,
915,2011T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,503.97,,,
916,2011T4,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,830.02,,
917,2011T4,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,2109.89,,
918,2011T4,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1201.01,,
919,2012T1,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1004.0,
920,2012T1,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,60.0,
921,2012T1,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,36.0,
922,2012T1,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,29063.0,
923,2012T1,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,2884.0,
924,2012T1,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,2973.0,
925,2012T1,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,18529.0,
926,2012T1,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6468.0,
927,2012T1,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2097.0,
928,2012T1,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4334.0,
929,2012T1,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,666580.0
930,2012T1,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,8147813.0
931,2012T1,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,1773602.0
932,2012T1,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,1.43,,
933,2012T1,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,707.71,,
934,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,176.86,,,
935,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,149.15,,,
936,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Contenidos audiovisuales,N/A,Millones de euros,31.11,,,
937,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,383.69,,,
938,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,529.77,,,
939,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,100.72,,,
940,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,6.95,,,
941,2012T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,100.98,,,
942,2012T1,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,170.28,,
943,2012T1,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,400.22,,
944,2012T1,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,199.6,,
945,2012T1,España,Servicio minorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,10.79,,
946,2012T1,España,Servicio minorista,Datos generales,Ingresos,Grupo MASMOVIL,N/A,N/A,Millones de euros,,3.53,,
947,2012T1,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,3382.3,,
948,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,912.01,,,
949,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,647.05,,,
950,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,358.98,,,
951,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,251.89,,,
952,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,929.79,,,
953,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,12.14,,,
954,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1267.04,,,
955,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,2441.06,,,
956,2012T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,474.18,,,
957,2012T1,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,809.34,,
958,2012T1,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,1977.27,,
959,2012T1,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1110.91,,
960,2012T2,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,979.0,
961,2012T2,España,N/A,Datos generales,Número de empleados,Digi,N/A,N/A,Unidades,,,57.0,
962,2012T2,España,N/A,Datos generales,Número de empleados,Grupo MASMOVIL,N/A,N/A,Unidades,,,40.0,
963,2012T2,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,28530.0,
964,2012T2,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,2847.0,
965,2012T2,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,2963.0,
966,2012T2,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,18082.0,
967,2012T2,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6417.0,
968,2012T2,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,2073.0,
969,2012T2,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4227.0,
970,2012T2,España,N/A,Datos generales,Paquetes,N/A,N/A,Resto paquetes,Unidades,,,,678389.0
971,2012T2,España,N/A,Datos generales,Paquetes,N/A,N/A,Tel. fija y banda ancha fija,Unidades,,,,8199391.0
972,2012T2,España,N/A,Datos generales,Paquetes,N/A,N/A,"Tel. fija, banda ancha fija y TV de pago",Unidades,,,,1761223.0
973,2012T2,España,Servicio mayorista,Datos generales,Ingresos,Digi,N/A,N/A,Millones de euros,,1.49,,
974,2012T2,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,678.83,,
